date,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 23 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Vintage of Purchase,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Vintage of Purchase,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor
2018-02-12,46323.0,37851.0,18213.0,0.0,18534.0,0.0,0.0,439.0,-175.0,411.0,0.0,-62.0,0.0,0.0,81.7,39.3,0.0,40.0,0.0,0.0,29.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.73,15.22,13.57
2018-02-13,46323.0,37851.0,18213.0,0.0,18534.0,0.0,0.0,439.0,-175.0,411.0,0.0,-62.0,0.0,0.0,81.7,39.3,0.0,40.0,0.0,0.0,29.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.72,15.22,13.57
2018-02-14,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.71,15.21,13.57
2018-02-15,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.71,15.21,13.57
2018-02-16,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.74,15.24,13.57
2018-02-17,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.74,15.24,14.53
2018-02-18,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.74,15.24,14.53
2018-02-19,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.74,15.24,14.53
2018-02-20,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.69,15.2,14.53
2018-02-21,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.69,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.32,14.91,12427950.0,8576000.0,118.0,14.82,943360.0,2021-09-01,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.21,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.93,7759057.68,2018-09-01,90456862.32,6983151.912,14.65,15.15,14.53
2018-02-22,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.65,15.15,14.53
2018-02-23,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.7,15.2,14.53
2018-02-24,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.78,15.25,14.53
2018-02-25,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.78,15.25,14.53
2018-02-26,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.78,15.25,14.53
2018-02-27,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.83,15.31,14.53
2018-02-28,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.75,15.23,14.53
2018-03-01,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.71,15.21,14.53
2018-03-02,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.69,15.19,14.53
2018-03-03,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.64,15.14,14.53
2018-03-04,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.64,15.14,14.53
2018-03-05,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.64,15.14,14.53
2018-03-06,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.69,15.19,14.53
2018-03-07,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.72,15.22,14.53
2018-03-08,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.68,15.2,14.53
2018-03-09,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.7,15.2,14.53
2018-03-10,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.7,15.19,14.53
2018-03-11,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.7,15.19,14.53
2018-03-12,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.49,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,2021-09-01,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.956,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,2018-09-01,86601877.53,3587274.4248,14.7,15.19,14.53
