date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,week_idx
2016-11-29,544.0,30171.0,16116.0,13585.0,2280.0,7515.0,0.0,0.0,-1199.0,-99.0,-200.0,91.0,0.0,0.0,0.0,53.4,45.0,7.6,24.9,0.0,0.0,32.0,8.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,12.824285714285713,12.83,12.73,12.8,12.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
2016-12-06,551.0,30273.0,16406.0,14166.0,2468.0,7515.0,0.0,0.0,102.0,290.0,581.0,188.0,0.0,0.0,0.0,54.2,46.8,8.2,24.8,0.0,0.0,34.0,8.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,12.811428571428573,12.802857142857144,12.73,12.8,12.820000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2016-12-13,558.0,30727.0,16410.0,14270.0,2483.0,7515.0,0.0,0.0,454.0,4.0,104.0,15.0,0.0,0.0,0.0,53.4,46.4,8.1,24.5,0.0,0.0,35.0,8.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,12.799999999999999,12.799999999999999,12.73,12.790000000000001,12.820000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
2016-12-20,565.0,28372.0,14214.0,13148.0,2398.0,7515.0,0.0,0.0,-2355.0,-2196.0,-1122.0,-85.0,0.0,0.0,0.0,50.1,46.3,8.5,26.5,0.0,0.0,36.0,10.0,6.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,12.89,12.879999999999999,12.73,12.87,12.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2016-12-27,572.0,9952.0,7923.0,2989.0,0.0,5633.0,0.0,0.0,-18420.0,-6291.0,-10159.0,-2398.0,-1882.0,0.0,0.0,79.6,30.0,0.0,56.6,0.0,0.0,21.0,5.0,5.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,12.922857142857142,13.098571428571429,13.209999999999999,12.9,12.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2017-01-03,579.0,15611.0,11419.0,7811.0,0.0,6588.0,0.0,0.0,900.0,350.0,495.0,0.0,195.0,0.0,0.0,73.1,50.0,0.0,42.2,0.0,0.0,24.0,7.0,5.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,12.947142857142856,13.257142857142856,13.570000000000002,12.94,12.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2017-01-10,586.0,20575.0,15169.0,11785.0,0.0,7369.0,0.0,0.0,4964.0,3750.0,3974.0,0.0,781.0,0.0,0.0,73.7,57.3,0.0,35.8,0.0,0.0,28.0,7.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.151428571428571,13.477142857142857,13.570000000000002,13.070000000000002,13.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2017-01-17,593.0,21841.0,15634.0,12515.0,0.0,7970.0,0.0,0.0,1266.0,465.0,730.0,0.0,601.0,0.0,0.0,71.6,57.3,0.0,36.5,0.0,0.0,28.0,6.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.275714285714287,13.584285714285715,13.570000000000002,13.209999999999999,13.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2017-01-24,600.0,25467.0,16849.0,13975.0,0.0,8871.0,0.0,0.0,3626.0,1215.0,1460.0,0.0,901.0,0.0,0.0,66.2,54.9,0.0,34.8,0.0,0.0,29.0,6.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.292857142857143,13.574285714285713,13.570000000000002,13.27,13.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2017-01-31,607.0,23649.0,18384.0,11475.0,0.0,9581.0,0.0,0.0,-1818.0,1535.0,-2500.0,0.0,710.0,0.0,0.0,77.7,48.5,0.0,40.5,0.0,0.0,28.0,7.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.534285714285716,13.784285714285716,13.570000000000002,13.48,13.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2017-02-07,614.0,25381.0,19214.0,13112.0,0.0,9581.0,0.0,0.0,1732.0,830.0,1637.0,0.0,0.0,0.0,0.0,75.7,51.7,0.0,37.7,0.0,0.0,29.0,7.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.544285714285715,13.762857142857143,13.570000000000002,13.540000000000001,13.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2017-02-14,621.0,25741.0,19433.0,13562.0,0.0,9581.0,0.0,0.0,360.0,219.0,450.0,0.0,0.0,0.0,0.0,75.5,52.7,0.0,37.2,0.0,0.0,30.0,7.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.534285714285714,13.744285714285715,13.570000000000002,13.53,13.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2017-02-21,628.0,29036.0,19283.0,17182.0,3600.0,9211.0,0.0,0.0,3295.0,-150.0,3620.0,3600.0,-370.0,0.0,0.0,66.4,59.2,12.4,31.7,0.0,0.0,30.0,7.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.07,5903.0,0.929,701000.0,0.0,9512570.0,50.0,13.570000000000002,16.29,13.91,9723500.0,701000.0,50.0,13.570000000000002,49771.0,651229.0,44793.9,2017.0,13.570000000000002,13.570000000000002,0.23,0.0,0.18,2037.0,0.985,1555604.0,10117396.0,50.7,13.570000000000002,15.49,13.95,65104273.0,11673000.0,50.0,14.25,175095.0,11497905.0,157585.5,13.53,13.73857142857143,13.570000000000002,13.52,13.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2017-02-28,635.0,23269.0,18926.0,11638.0,1160.0,9161.0,0.0,0.0,-5767.0,-357.0,-5544.0,-2440.0,-50.0,0.0,0.0,81.3,50.0,5.0,39.4,0.0,0.0,27.0,7.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.1985714285714286,4685.857142857143,0.8381428571428572,1914714.2857142857,0.0,25982672.85714286,21.594285714285714,13.570000000000002,13.992857142857142,13.644285714285713,9723500.0,1914714.2857142857,71.42857142857143,13.595714285714285,328289.28571428574,1586425.0,295460.35714285716,2017.0,13.767142857142858,13.570000000000002,0.23,0.014485714285714284,1.0799999999999998,970.7142857142857,0.9155714285714286,37948427.428571425,28272252.57142857,50.7,13.570000000000002,14.615714285714287,14.001428571428571,73853719.0,66220680.0,71.42857142857143,14.138571428571428,6222111.994285715,59998568.00571429,5599900.794857143,13.547142857142857,13.735714285714286,13.570000000000002,13.52,13.570000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2017-03-07,642.0,25009.0,20169.0,12513.0,1510.0,9161.0,25.0,0.0,1740.0,1243.0,875.0,350.0,0.0,25.0,0.0,80.6,50.0,6.0,36.6,0.1,0.0,30.0,9.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.49,13.65857142857143,13.570000000000002,13.429999999999998,13.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2017-03-14,649.0,24591.0,19829.0,12013.0,1430.0,9161.0,25.0,0.0,-418.0,-340.0,-500.0,-80.0,0.0,0.0,0.0,80.6,48.9,5.8,37.3,0.1,0.0,30.0,9.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.54857142857143,13.714285714285714,13.570000000000002,13.540000000000001,13.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2017-03-21,656.0,25880.0,19718.0,12957.0,1886.0,9351.0,25.0,0.0,1289.0,-111.0,944.0,456.0,190.0,0.0,0.0,76.2,50.1,7.3,36.1,0.1,0.0,31.0,7.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.487142857142857,13.722857142857142,13.570000000000002,13.44,13.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2017-03-28,663.0,32576.0,24179.0,14693.0,1336.0,12101.0,25.0,0.0,6696.0,4461.0,1736.0,-550.0,2750.0,0.0,0.0,74.2,45.1,4.1,37.1,0.1,0.0,32.0,7.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.504285714285714,13.784285714285716,13.570000000000002,13.45,13.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2017-04-04,670.0,28272.0,21685.0,13979.0,1491.0,9528.0,0.0,0.0,-4304.0,-2494.0,-714.0,155.0,-2573.0,-25.0,0.0,76.7,49.4,5.3,33.7,0.0,0.0,28.0,6.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.557142857142859,13.797142857142857,13.570000000000002,13.540000000000001,13.570000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2017-04-11,677.0,28800.0,21667.0,12186.0,1491.0,9608.0,0.0,0.0,528.0,-18.0,-1793.0,0.0,80.0,0.0,0.0,75.2,42.3,5.2,33.4,0.0,0.0,31.0,7.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.95142857142857,14.17,13.570000000000002,13.52,14.179999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2017-04-18,684.0,29783.0,22323.0,12162.0,1416.0,9583.0,0.0,0.0,983.0,656.0,-24.0,-75.0,-25.0,0.0,0.0,75.0,40.8,4.8,32.2,0.0,0.0,32.0,9.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,14.02,14.237142857142857,13.570000000000002,13.98,14.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2017-04-25,691.0,29888.0,22233.0,12026.0,1416.0,9713.0,0.0,0.0,105.0,-90.0,-136.0,0.0,130.0,0.0,0.0,74.4,40.2,4.7,32.5,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,14.024285714285714,14.292857142857143,13.570000000000002,14.02,14.040000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2017-05-02,698.0,28966.0,23291.0,11561.0,1566.0,10588.0,0.0,0.0,-922.0,1058.0,-465.0,150.0,875.0,0.0,0.0,80.4,39.9,5.4,36.6,0.0,0.0,32.0,8.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,14.042857142857143,14.305714285714286,13.570000000000002,13.98,14.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2017-05-09,705.0,36665.0,30463.0,19166.0,1566.0,10648.0,0.0,0.0,7699.0,7172.0,7605.0,0.0,60.0,0.0,0.0,83.1,52.3,4.3,29.0,0.0,0.0,32.0,9.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.874285714285715,14.132857142857144,13.570000000000002,13.790000000000001,13.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2017-05-16,712.0,39127.0,31562.0,19922.0,1566.0,11203.0,0.0,0.0,2462.0,1099.0,756.0,0.0,555.0,0.0,0.0,80.7,50.9,4.0,28.6,0.0,0.0,31.0,9.0,8.0,0.0,4.0,0.0,0.0,2020.0,13.570000000000002,13.570000000000002,0.9799999999999999,0.0,0.22,4483.0,0.8229999999999998,2117000.0,0.0,28727690.0,16.86,13.570000000000002,13.61,13.6,9723500.0,2117000.0,75.0,13.6,374709.0,1742291.0,337238.1,2017.0,13.8,13.570000000000002,0.23,0.0169,1.23,793.0,0.904,44013898.0,31298062.0,50.7,13.570000000000002,14.47,14.01,75311960.0,75311960.0,75.0,14.12,7229948.160000001,68082011.84,6506953.344000001,13.867142857142856,14.120000000000001,13.570000000000002,13.820000000000002,13.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2017-05-23,719.0,47390.0,37503.0,25747.0,2426.0,11453.0,0.0,0.0,8263.0,5941.0,5825.0,860.0,250.0,0.0,0.0,79.1,54.3,5.1,24.2,0.0,0.0,31.0,9.0,8.0,0.0,4.0,0.0,0.0,2020.0,14.55,13.570000000000002,0.9799999999999999,0.0722,1.84,1738.0,0.875,9723500.0,0.0,141476925.0,18.0,13.570000000000002,14.429999999999998,14.42,9723500.0,9723500.0,98.0,14.56,1215437.5,8508062.5,1093893.75,2017.0,14.75,13.570000000000002,1.18,0.087,1.7900000000000003,1118.0,0.958,44013898.0,19873935.0,50.7,13.570000000000002,15.48,14.69,63887833.0,63887833.0,98.0,14.88,2683288.986,61204544.01,2414960.0874,13.91,14.204285714285716,13.570000000000002,13.87,13.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2017-05-30,726.0,48901.0,38559.0,25277.0,2426.0,11838.0,0.0,0.0,1511.0,1056.0,-470.0,0.0,385.0,0.0,0.0,78.9,51.7,5.0,24.2,0.0,0.0,32.0,9.0,8.0,0.0,4.0,0.0,0.0,2020.0,14.55,13.570000000000002,0.9799999999999999,0.0722,1.84,1738.0,0.875,9723500.0,0.0,141476925.0,18.0,13.570000000000002,14.429999999999998,14.42,9723500.0,9723500.0,98.0,14.56,1215437.5,8508062.5,1093893.75,2017.0,14.75,13.570000000000002,1.18,0.087,1.7900000000000003,1118.0,0.958,44013898.0,19873935.0,50.7,13.570000000000002,15.48,14.69,63887833.0,63887833.0,98.0,14.88,2683288.986,61204544.01,2414960.0874,13.867142857142856,14.22,13.570000000000002,13.86,13.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
